mode;matrix_w;matrix_h;filter_size;samples;n_thread_host;n_device;d0_size;d0_mode_in;d0_mode_out;d1_size;d1_mode_in;d1_mode_out;d2_size;d2_mode_in;d2_mode_out;extechWatt;completionTime;gpuBusy_1;aluInsts_1;fetchInsts_1;wrInsts_1;waveFronts_1;AluBusy_1;aluFetchRatio_1;aluPacking_1;aluPacking_1;fetchUnitBusy_1;fetchUnitStalled_1;fetchSize_1;cacheHit_1;writeUnitStalled_1;ldsFetchInst_1;aluStalledByLds_1;ldsBankConfl_1;fastPath_1;completePath_1;pathUtil_1;gpuBusy_2;aluInsts_2;fetchInsts_2;wrInsts_2;waveFronts_2;AluBusy_2;aluFetchRatio_2;aluPacking_2;aluPacking_2;fetchUnitBusy_2;fetchUnitStalled_2;fetchSize_2;cacheHit_2;writeUnitStalled_2;ldsFetchInst_2;aluStalledByLds_2;ldsBankConfl_2;fastPath_2;completePath_2;pathUtil_2;gpuBusy_3;aluInsts_3;fetchInsts_3;wrInsts_3;waveFronts_3;AluBusy_3;aluFetchRatio_3;aluPacking_3;aluPacking_3;fetchUnitBusy_3;fetchUnitStalled_3;fetchSize_3;cacheHit_3;writeUnitStalled_3;ldsFetchInst_3;aluStalledByLds_3;ldsBankConfl_3;fastPath_3;completePath_3;pathUtil_3;J;matrix_size;
2;258;130;3;130;0;2;0;2;2;1;2;2;-1;-1;-1;2,07773494720459;158,734090909091;2,31733107566834;20;9;1;600192;2,81016397476196;2,22222208976746;45;5,05943298339844;0,00134499999694526;155518,5;72,3611145019531;34,4775466918945;0;0;0;0;150048;0;100;9,24340915679932;20;6,14516115188599;0,682796001434326;41664;19,2836322784424;3,25459289550781;45;34,7446746826172;0,0353199988603592;10881;70,1058120727539;0;0;0;0;0;10416;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;329,807367994569;33540;
2;258;258;3;258;0;2;0;2;2;1;2;2;-1;-1;-1;2,1605339050293;159,828260869565;3,81284403800964;20;9;1;1182656;3,122318983078;2,22222208976746;45;5,62095212936401;0,000857000006362796;302457,75;72,720588684082;59,3208503723145;0;0;0;0;295678,25;0;100;11,551796913147;20;13,6022729873657;1,5113639831543;42240;29,0080757141113;1,47034299373627;45;52,2501792907715;0,0374700017273426;10824;70,5168533325195;0;0;0;0;0;10560;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;345,314376590563;66564;
2;514;258;3;258;0;2;0;2;2;1;2;2;-1;-1;-1;2,38305592536926;158,665217391304;6,82943487167358;20;9;1;2093312;3,13130211830139;2,22222208976746;45;5,63715505599976;0,00101400003768504;533188,5;72,8308792114258;78,0961608886719;0;0;0;0;523459,75;0;100;17,3177738189697;20;67,0909118652344;7,45454502105713;10560;36,2778282165527;0,298103004693985;45;65,6558685302734;0,362648993730545;2695;72,7777786254883;0,0148149998858571;0;0;0;0;2640;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;378,10808645435;132612;
2;514;514;3;514;0;2;0;2;2;1;2;2;-1;-1;-1;2,70328903198242;157,5;11,6013040542603;20;9;1;3018048;3,12996888160706;2,22222208976746;45;5,63439702987671;0,000528000004123896;763264,625;73,0239868164063;88,0320510864258;0;0;0;0;754736,125;0;100;22,2284088134766;20;1,1117650270462;0,123529002070427;337280;43,711986541748;17,9894180297852;45;78,8684539794922;0,19284699857235;85340;73,0107345581055;0;0;0;0;0;84320;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;425,768022537231;264196;
2;1026;514;3;514;0;2;0;2;2;1;2;2;-1;-1;-1;3,23570799827576;157,278947368421;20,5682773590088;20;9;1;4802688;2,95381999015808;2,22222208976746;45;5,32423210144043;0,0109810000285506;1212184,125;73,0776519775391;94,1443328857422;0;0;0;0;1200994,875;0;100;29,965425491333;20;11,1951217651367;1,24390196800232;162688;47,574104309082;1,78649199008942;45;85,7149810791016;0,0846209973096848;41090,6875;73,0588226318359;0;0;0;0;0;40672;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;508,908747960392;527364;
2;1026;1026;3;1026;0;2;0;2;2;1;2;2;-1;-1;-1;4,14748191833496;160,564705882353;30,3850574493408;20;9;1;6938880;3,08785891532898;2,22222208976746;45;5,56920623779297;0,0180820003151894;1744832,25;73,1778869628906;95,9420852661133;0;0;0;0;1735245,5;0;100;36,7629165649414;20;4,88571405410767;0,542856991291046;846720;48,6438789367676;4,09356689453125;45;90,3848342895508;2,88666796684265;213178,5625;73,1445465087891;12,4786710739136;0;0;0;0;211680,6875;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;665,93921436983;1052676;
2;2050;1026;3;1026;0;2;0;2;2;1;2;2;-1;-1;-1;5,90711498260498;159,45;37,8809547424316;20;9;1;8419840;3,48006296157837;2,22222208976746;45;6,42329502105713;0,176695004105568;2115143,25;73,2043304443359;94,4844436645508;0;0;0;0;2105562,5;0;100;41,0811309814453;20;18;2;628992;44,4397888183594;1,11111104488373;45;90,2245712280273;10,3825588226318;164890,6875;72,0452346801758;54,2480049133301;0;0;0;0;157251,375;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;941,889483976364;2103300;
2;2050;2050;3;2050;0;2;0;2;2;1;2;2;-1;-1;-1;9,4641637802124;160,239285714286;46,6623039245605;20;9;1;9676032;3,50329899787903;2,22222208976746;45;6,41891098022461;0,129039004445076;2426100,75;73,2551422119141;91,4714660644531;0;0;0;0;2419617,5;0;100;40,1560249328613;20;0;0;390144;43,6867599487305;20;45;89,6718215942383;11,1765050888062;102390,8125;72,0158157348633;60,5793380737305;0;0;0;0;97538,3125;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1516,53084402425;4202500;
2;4098;2050;3;2050;0;2;0;2;2;1;2;2;-1;-1;-1;17,2322578430176;160,760714285714;53,5938911437988;20;9;1;10237440;3,33788800239563;2,22222208976746;45;6,34590291976929;0,36064800620079;2583578,25;73,0813217163086;91,0916900634766;0;0;0;0;2560128;0;100;38,5024681091309;20;7,7142858505249;0,857142984867096;455168;43,5251502990723;2,5925920009613;45;92,8556442260742;14,6949491500854;137051;67,8933639526367;56,085765838623;0;0;0;0;113809;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2770,27007959911;8400900;
2;4098;4098;3;4098;0;2;0;2;2;1;2;2;-1;-1;-1;32,2891578674316;158,285714285714;57,2949447631836;20;9;1;10921472;3,31738090515137;2,22222208976746;45;6,22118520736694;0,263648003339767;2751905;73,1232070922852;90,5224151611328;0;0;0;0;2731217,25;0;100;36,2033996582031;20;7,19435691833496;0,799372971057892;979968;43,6462326049805;2,77995610237122;45;93,4490966796875;14,9588842391968;295282,4375;67,8704605102539;51,4927597045898;0;0;0;0;245015,9375;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;5110,91241673061;16793604;
2;130;130;3;130;0;2;0;0;0;2;0;0;-1;-1;-1;2,11018705368042;152,642307692308;1,87834000587463;20;9;1;430976;2,57903099060059;2,22222208976746;45;4,77521419525146;0,146220996975899;111471,75;72,4107131958008;3,40000005962793E-05;0;0;0;0;107744;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;322,103821536211;16900;
2;258;130;3;130;0;2;0;0;0;2;0;0;-1;-1;-1;2,37961888313293;147,180769230769;1,7019909620285;20;9;1;800128;5,10924005508423;2,22222208976746;45;9,33271503448486;0,145947992801666;205278,375;72,6339263916016;7,40000032237731E-05;0;0;0;0;200032;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;350,234137695569;33540;
2;258;258;3;258;0;2;0;0;0;2;0;0;-1;-1;-1;2,4305260181427;150,868181818182;1,82926201820374;20;9;1;1200096;8,95190334320068;2,22222208976746;45;16,2522583007813;0,155294001102448;305232,75;72,8703689575195;9,30000023799948E-05;0;0;0;0;300024;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;366,689041218974;66564;
2;514;258;3;258;0;2;0;0;0;2;0;0;-1;-1;-1;3,24010801315308;150,404545454545;1,63763105869293;20;9;1;1921536;14,9724626541138;2,22222208976746;45;27,3609275817871;0,439545005559921;486778;72,9783935546875;0,145653992891312;0;0;0;0;480384;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;487,326972941919;132612;
2;514;514;3;514;0;2;0;0;0;2;0;0;-1;-1;-1;4,08823490142822;155,745;1,61874198913574;20;9;1;2702592;23,284797668457;2,22222208976746;45;42,4838066101074;0,601606011390686;681464,125;73,1037826538086;0,0766090005636215;0;0;0;0;675648;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;636,722144722939;264196;
2;1026;514;3;514;0;2;0;0;0;2;0;0;-1;-1;-1;6,00819683074951;154,9;1,81134700775146;20;9;1;4216320;29,7527885437012;2,22222208976746;45;58,5290603637695;5,11669015884399;1061056,875;73,1568298339844;0,0652299970388412;0;0;0;0;1054080;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;930,669689083099;527364;
2;1026;1026;3;1026;0;2;0;0;0;2;0;0;-1;-1;-1;10,3840579986572;157,920833333333;1,72016394138336;20;9;1;5670144;36,1333236694336;2,22222208976746;45;71,2388305664063;6,40112686157227;1423642,5;73,2184600830078;0,0365730002522469;0;0;0;0;1417536;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1639,85909252961;1052676;
2;2050;1026;3;1026;0;2;0;0;0;2;0;0;-1;-1;-1;18,0837001800537;160,2375;2,09721088409424;20;9;1;6217984;33,1883392333984;2,22222208976746;45;83,9017028808594;24,3149929046631;1559673,625;73,244514465332;0,0063379998318851;0;0;0;0;1554496;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2897,68690760136;2103300;
2;2050;2050;3;2050;0;2;0;0;0;2;0;0;-1;-1;-1;32,8548393249512;159,508333333333;2,19794297218323;20;9;1;6793216;35,1083717346191;2,22222208976746;45;87,8854675292969;24,885404586792;1701957,75;73,2759628295898;0,0030290000140667;0;0;0;0;1698304;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;5240,62066265742;4202500;
2;4098;2050;3;2050;0;2;0;0;0;2;0;0;-1;-1;-1;62,3823547363281;160,225;15,8084020614624;20;9;1;7450624;5,26374578475952;2,22222208976746;45;14,8689012527466;5,48662185668945;1871993,75;73,2024841308594;3,40000005962793E-05;0;0;0;0;1862656;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;9995,21278762817;8400900;
2;4098;4098;3;4098;0;2;0;0;0;2;0;0;-1;-1;-1;246,263153076172;157,210714285714;7,79792499542236;20;9;1;4153856;5,45658397674561;2,22222208976746;45;15,8383331298828;6,07440090179443;1044887,375;73,1725311279297;7,89999976404943E-05;0;0;0;0;1038464;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;38715,2061973572;16793604;
2;130;130;3;130;0;2;0;1;1;2;1;1;-1;-1;-1;2,23793292045593;152,45;4,0653657913208;20;9;1;329504;1,16231501102448;2,22222208976746;45;19,8665294647217;17,9330062866211;85226,0625;72,4107131958008;17,3316516876221;0;0;0;0;82376;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;341,172873723507;16900;
2;258;130;3;130;0;2;0;1;1;2;1;1;-1;-1;-1;2,56341004371643;147,446428571429;6,26763916015625;20;9;1;861952;1,328773021698;2,22222208976746;45;24,2480487823486;21,9748840332031;221139,75;72,6339263916016;48,8974533081055;0;0;0;0;215488;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;377,965655910117;33540;
2;258;258;3;258;0;2;0;1;1;2;1;1;-1;-1;-1;2,66794610023499;150,5375;10,2742519378662;20;9;1;1350432;1,46966695785522;2,22222208976746;45;21,9760761260986;19,3958034515381;343469,25;72,8703689575195;68,4145202636719;0;0;0;0;337637,625;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;401,625936064124;66564;
2;514;258;3;258;0;2;0;1;1;2;1;1;-1;-1;-1;3,05378007888794;146,916666666667;15,7712621688843;20;9;1;2217024;1,65353500843048;2,22222208976746;45;18,1609535217285;15,4193954467773;561633,25;72,9783935546875;81,8863220214844;0;0;0;0;554426,5;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;448,651189923286;132612;
2;514;514;3;514;0;2;0;1;1;2;1;1;-1;-1;-1;3,81957507133484;158,183333333333;22,4831027984619;20;9;1;2930688;1,90870094299316;2,22222208976746;45;16,7737674713135;13,5405368804932;738979;73,1037826538086;89,8496551513672;0;0;0;0;732943,125;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;604,193116700649;264196;
2;1026;514;3;514;0;2;0;1;1;2;1;1;-1;-1;-1;5,36146116256714;158,4125;29,2159004211426;20;9;1;5488128;2,14611101150513;2,22222208976746;45;16,3252849578857;12,6329917907715;1381113,375;73,1568298339844;93,9901885986328;0;0;0;0;1372380,625;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;849,322466415167;527364;
2;1026;1026;3;1026;0;2;0;1;1;2;1;1;-1;-1;-1;8,58399963378906;160,075;35,2676849365234;20;9;1;6848000;2,12636590003967;2,22222208976746;45;15,741307258606;12,0804386138916;1719375;73,2184600830078;95,5539703369141;0;0;0;0;1712354,625;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1374,08374137878;1052676;
2;2050;1026;3;1026;0;2;0;1;1;2;1;1;-1;-1;-1;14,3224763870239;160,792307692308;40,839900970459;20;9;1;8409344;2,08375906944275;2,22222208976746;45;14,7368135452271;11,1056461334229;2109339;73,2445068359375;94,1955795288086;0;0;0;0;2102542,5;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2302,94403013816;2103300;
2;2050;2050;3;2050;0;2;0;1;1;2;1;1;-1;-1;-1;27,6726188659668;160,684615384615;43,7568702697754;20;9;1;9203712;2,13474011421204;2,22222208976746;45;15,0642595291138;11,3498649597168;2305883;73,2759094238281;93,3940124511719;0;0;0;0;2301175;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;4446,56411916293;4202500;
2;4098;2050;3;2050;0;2;0;1;1;2;1;1;-1;-1;-1;53,875;159,303571428571;40,7642669677734;20;9;1;9641984;2,37594103813171;2,22222208976746;45;15,8700752258301;11,7268962860107;2421251,5;73,217658996582;93,8738708496094;0;0;0;0;2410805,5;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;8582,47991071428;8400900;
2;4098;4098;3;4098;0;2;0;1;1;2;1;1;-1;-1;-1;114,581398010254;159,246428571429;40,3301811218262;20;9;1;9400832;2,52877306938171;2,22222208976746;45;16,8812923431396;12,4429960250854;2365886,5;73,1595840454102;93,8110656738281;0;0;0;0;2350544,75;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;18246,6784138543;16793604;
2;130;130;3;130;0;2;0;2;2;2;2;2;-1;-1;-1;1,99412000179291;152,725;2,28093600273132;20;9;1;533344;2,31358909606934;2,22222208976746;45;4,1655387878418;0,00135999999474734;137949,1875;72,4107131958008;23,3019332885742;0;0;0;0;133336;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;304,551977273822;16900;
2;258;130;3;130;0;2;0;2;2;2;2;2;-1;-1;-1;2,27910590171814;145,503846153846;3,0309898853302;20;9;1;861952;2,95536303520203;2,22222208976746;45;5,32041597366333;0,000852999975904822;221139,75;72,6339263916016;54,4525413513184;0;0;0;0;215488,5;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;331,618674491919;33540;
2;258;258;3;258;0;2;0;2;2;2;2;2;-1;-1;-1;2,36618089675903;147,7625;5,43046379089355;20;9;1;1543104;3,243488073349;2,22222208976746;45;5,838782787323;0,000587999995332211;392473,5;72,8703689575195;72,166374206543;0;0;0;0;385808,375;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;349,632804757357;66564;
2;514;258;3;258;0;2;0;2;2;2;2;2;-1;-1;-1;2,619961977005;145,95;9,61132335662842;20;9;1;2700864;3,19963788986206;2,22222208976746;45;5,75990390777588;0,000623000029008836;684203,25;72,9783935546875;85,9798278808594;0;0;0;0;675419,75;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;382,38345054388;132612;
2;514;514;3;514;0;2;0;2;2;2;2;2;-1;-1;-1;3,06857895851135;148,630769230769;16,2890338897705;20;9;1;4938624;3,30415606498718;2,22222208976746;45;5,9477710723877;0,000357999990228564;1245284,25;73,1037826538086;92,0998764038086;0;0;0;0;1235024,75;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;456,085251048895;264196;
2;1026;514;3;514;0;2;0;2;2;2;2;2;-1;-1;-1;3,94305205345154;152,83;23,7543601989746;20;9;1;6068736;3,39497089385986;2,22222208976746;45;6,12320184707642;0,0186010003089905;1527226,125;73,1568298339844;94,8044738769531;0;0;0;0;1517581,25;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;602,616645328999;527364;
2;1026;1026;3;1026;0;2;0;2;2;2;2;2;-1;-1;-1;5,56769180297852;157,635;32,4560928344727;20;9;1;8902400;3,46817803382874;2,22222208976746;45;6,25306510925293;0,0155239999294281;2235187,5;73,2184600830078;95,0564651489258;0;0;0;0;2226399,5;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;877,663097362519;1052676;
2;2050;1026;3;1026;0;2;0;2;2;2;2;2;-1;-1;-1;9,30726337432861;159,575;38,2742500305176;20;9;1;9806336;3,65267205238342;2,22222208976746;45;6,69068717956543;0,133513003587723;2459743;73,2445831298828;91,6502914428711;0;0;0;0;2452237,5;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1485,20655295849;2103300;
2;2050;2050;3;2050;0;2;0;2;2;2;2;2;-1;-1;-1;16,261905670166;166,715;42,9457168579102;20;9;1;11504640;3,73985695838928;2,22222208976746;45;6,86275386810303;0,148555994033813;2882342;73,2760162353516;89,8545074462891;0;0;0;0;2876905,75;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2711,10360380173;4202500;
2;4098;2050;3;2050;0;2;0;2;2;2;2;2;-1;-1;-1;30,3949584960938;159,6;48,295482635498;20;9;1;13038592;3,57499599456787;2,22222208976746;45;6,63028621673584;0,216665998101234;3276038,25;73,1993865966797;89,1574172973633;0;0;0;0;3260650,75;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;4851,03537597656;8400900;
2;4098;4098;3;4098;0;2;0;2;2;2;2;2;-1;-1;-1;58,5245895385742;162,459090909091;49,5988693237305;20;9;1;13336064;3,50228190422058;2,22222208976746;45;6,61545991897583;0,327681005001068;3357192,5;73,1483459472656;90,2126617431641;0;0;0;0;3335016,25;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;9507,85161226446;16793604;
2;130;130;3;130;0;2;1;0;0;2;0;0;-1;-1;-1;2,67170405387878;148,491666666667;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;9,35210704803467;20;1,41176497936249;0,156863003969193;34272;12,1380434036255;14,1666669845581;45;21,8838272094727;0,040973000228405;8864,4375;67,5647277832031;0,00810199975967407;0;0;0;0;8568;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;396,72578780055;16900;
2;258;130;3;130;0;2;1;0;0;2;0;0;-1;-1;-1;2,52987790107727;147,896428571429;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10,4479646682739;20;15;1,66666698455811;33600;19,4807033538818;1,33333301544189;45;35,1087112426758;0,0473969988524914;8620,3125;70,4926528930664;0,00340600009076297;0;0;0;0;8400;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;374,15990629111;33540;
2;258;258;3;258;0;2;1;0;0;2;0;0;-1;-1;-1;2,54556703567505;148,273529411765;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;12,8831844329834;20;30,1621627807617;3,35135102272034;31968;27,8852806091309;0,663082003593445;45;50,1958503723145;0,00370700005441904;8130,75;70,6788024902344;0;0;0;0;0;7992;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;377,440208733783;66564;
2;514;258;3;258;0;2;1;0;0;2;0;0;-1;-1;-1;3,57295107841492;152,511764705882;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;13,1794424057007;20;6,94565200805664;0,77173900604248;158976;36,5078544616699;2,87949895858765;45;65,7387619018555;0,0266960002481937;40273;72,9783477783203;0,000919000012800097;0;0;0;0;39744;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;544,917074176845;132612;
